Name	Gender
James_Murdoch	male
James_Parker	male
James_Phelps	male
James_Roberts	male
James_Robertson_Jr	male
James_Schultz	male
James_Sensenbrenner	male
James_Smith	male
James_Spalding	male
James_Traficant	male
James_Wallack	male
James_Watt	male
James_Wattana	male
James_Williams	male
James_Wolfensohn	male
James_W_Kennedy	male
James_Young	male
Jamie_Carey	female
Jamie_Cooke	male
Jamie_Dimon	male
Jamie_Kellner	male
Jamie_King	female
Jamie_Lee_Curtis	male
Jamie_Martin	male
Jamie_Olis	male
Jamie_Villafane	male
Jamir_Miller	male
Jamling_Norgay	male
Jan-Michael_Gambill	male
Jana_Henke	male
Jana_Pittman	female
Janela_Jara	male
Janette_Husarova	female
Janet_Chandler	female
Janet_Crawford	female
Janet_Ecker	female
Janet_Horvath	female
Janet_Leigh	female
Janet_Napolitano	female
Janet_Thorpe	female
Janez_Drnovsek	male
Jane_Clayson	female
Jane_Fonda	female
Jane_Kaczmarek	female
Jane_Krakowski	female
Jane_Leeves	female
Jane_Menelaus	female
Jane_Pauley	female
Jane_Riley	female
Jane_Rooney	female
Jane_Russell	female
Jane_Walker_Wood	female
Janica_Kostelic	female
Janice_Abreu	female
Janice_Goldfinger	female
Janine_Pietsch	female
Janis_Ruth_Coulter	female
Janusz_Kaminski	male
Jan_Bjoerklund	male
Jan_De_Bont	male
Jan_Paul_Miller	male
Jan_Petersen	male
Jan_Peter_Balkenende	male
Jan_Pronk	male
Jan_Ullrich	male
Jan_van_Breda_Kolff	male
Jaouad_Gharib	male
Jaqueline_Godoy	male
Jaromir_Jagr	male
Jason_Alexander	male
Jason_Bentley	male
Jason_Biggs	male
Jason_Campbell	male
Jason_Clermont	male
Jason_Gardner	male
Jason_Jennings	male
Jason_Kapono	male
Jason_Keep	male
Jason_Kidd	male
Jason_Lezak	male
Jason_Mewes	male
Jason_Petty	male
Jason_Priestley	male
Jason_Sehorn	male
Jason_Sorens	male
Jason_Statham	male
Jason_Vale	male
Jason_White	male
Javier_Bardem	male
Javier_Camara	male
Javier_Delgado	male
Javier_Saviola	male
Javier_Solana	male
Javier_Vargas	male
Javier_Vazquez	male
Javier_Weber	male
Javier_Zanetti	male
Jawad_Boulus	male
Jaymon_Crabb	male
Jayne_Yarris	male
Jayson_Williams	male
Jay_Garner	male
Jay_Leno	male
Jay_Rasulo	male
JC_Chasez	male
Jean-Claude_Braquet	male
Jean-Claude_Juncker	male
Jean-Claude_Trichet	male
Jean-Claude_Van_Damme	male
Jean-David_Levitte	male
Jean-Francois_Lemounier	male
Jean-Francois_Pontal	male
Jean-Luc_Bideau	male
Jean-Marc_de_La_Sabliere	male
Jean-Marc_Olive	male
Jean-Patrick_Nazon	male
Jean-Pierre_Bemba	male
Jean-Pierre_Raffarin	male
Jean-Rene_Fourtou	male
Jean-Sebastien_Giguere	male
Jeanette_Gray	female
Jeanette_Stauffer	female
Jeane_Kirkpatrick	female
Jeannette_Biedermann	female
Jeanne_Anne_Schroeder	female
Jeanne_Moreau	female
Jean_Brumley	female
Jean_Carnahan	female
Jean_Charest	male
Jean_Chretien	male
Jean_Nagel	female
Jean_Todt	male
Jeb_Bush	male
Jefferson_Perez	male
Jeffery_Hendren	male
Jeffery_Strelzin	male
Jeffrey_Archer	male
Jeffrey_Ashby	male
Jeffrey_Donaldson	male
Jeffrey_Immelt	male
Jeffrey_Jones	male
Jeffrey_Katzenberg	male
Jeffrey_Pfeffer	male
Jeffrey_Scott_Postell	male
Jeff_Bridges	male
Jeff_Bzdelik	male
Jeff_Dederian	male
Jeff_Feldman	male
Jeff_George	male
Jeff_Hornacek	male
Jeff_Roehm	male
Jeff_Schiffner	male
Jeff_Van_Gundy	male
Jeff_Weaver	male
Jelena_Dokic	female
Jenna_Elfman	female
Jennette_Bradley	female
Jennie_Finch	female
Jennie_Garth	female
Jennifer_Aniston	female
Jennifer_Capriati	female
Jennifer_Connelly	female
Jennifer_Furminger	female
Jennifer_Garner	female
Jennifer_Granholm	female
Jennifer_Gratz	female
Jennifer_Keller	female
Jennifer_Lopez	female
Jennifer_Love_Hewitt	female
Jennifer_McCoy	female
Jennifer_Murray	female
Jennifer_Pena	female
Jennifer_Reilly	female
Jennifer_Renee_Short	female
Jennifer_Rodriguez	female
Jennifer_Thompson	female
Jennifer_Tilly	female
Jenny_Romero	female
Jens_Lehmann	male
Jen_Bice	female
Jen_Schefft	female
Jeong_Se-hyun	male
Jerelle_Kraus	female
Jeremy_Fogel	male
Jeremy_Gompertz	male
Jeremy_Greenstock	male
Jeremy_Shockey	male
Jeremy_Wotherspoon	male
Jeri_Ryan	female
Jerome_Golmard	male
Jerome_Jenkins	male
Jerry_Angelo	male
Jerry_Bruckheimer	male
Jerry_Colangelo	male
Jerry_Falwell	male
Jerry_Hall	female
Jerry_Jones	male
Jerry_Lewis	male
Jerry_McEntee	male
Jerry_Oliver	male
Jerry_Pauley	male
Jerry_Regier	male
Jerry_Rice	male
Jerry_Seinfeld	male
Jerry_Sexton	male
Jerry_Sloan	male
Jerry_Springer	male
Jerry_Tarkanian	male
Jesper_Parnevik	male
Jesse_Harris	male
Jesse_Helms	male
Jesse_Jackson	male
Jesse_James	male
Jesse_James_Leija	male
Jesse_Ventura	male
Jessica_Alba	female
Jessica_Biel	female
Jessica_Brungo	female
Jessica_Capshaw	female
Jessica_Lange	female
Jessica_Lynch	female
Jessica_Simpson	female
Jesus_Cardenal	male
Jewel_Howard-Taylor	female
Jiang_Zemin	male
Jia_Qinglin	male
Jimmy_Carter	male
Jimmy_Gobble	male
Jimmy_Gurule	male
Jimmy_Iovine	male
Jimmy_Jimenez	male
Jimmy_Kimmel	male
Jimmy_Lee	male
Jimmy_Smits	male
Jimmy_Szymanski	male
Jim_Abbott	male
Jim_Ahern	male
Jim_Anderson	male
Jim_Beattie	male
Jim_Bollman	male
Jim_Bunning	male
Jim_Calhoun	male
Jim_Cantalupo	male
Jim_Carrey	male
Jim_Doyle	male
Jim_Edmonds	male
Jim_Fassel	male
Jim_Flaherty	male
Jim_Freudenberg	male
Jim_Furyk	male
Jim_Greenwood	male
Jim_Hahn	male
Jim_Hardin	male
Jim_Harrick	male
Jim_Haslett	male
Jim_Hendry	male
Jim_Jeffords	male
Jim_Kelly	male
Jim_Leach	male
Jim_Letten	male
Jim_Nochols	male
Jim_OBrien	male
Jim_Otto	male
Jim_Parque	male
Jim_Paxson	male
Jim_Piper	male
Jim_Ryan	male
Jim_Schwarz	male
Jim_Spinoza	male
Jim_Sterk	male
Jim_Talent	male
Jim_Taylor	male
Jim_Thome	male
Jim_Tressel	male
Jim_Wall	male
Jim_Wessling	male
Jim_Wong	male
Jim_Zorn	male
Jiri_Novak	male
JJ_Redick	male
JK_Rowling	female
Joanna_Poitier	female
Joanne_Duquette	female
Joanne_Woodward	female
Joan_Claybrook	female
Joan_Collins	female
Joan_Dangerfield	female
Joan_Jett	female
Joan_Laporta	male
Joao_Rocha	male
Joaquim_Levy	male
Joaquim_Rodriguez	male
Joaquin_Phoenix	male
Joaquin_Sanchez	male
Job_Cohen	male
Jodie_Foster	female
Jodie_Henry	female
Jodie_Kidd	female
Jody_Richards	male
Joel_Gallen	male
Joel_Todd	female
Joerg_Haider	male
Joey_Buttafuoco	male
Joey_Harrington	male
Joey_Mantia	male
Joe_Calzaghe	male
Joe_Carnahan	male
Joe_Cocker	male
Joe_Cravens	male
Joe_Crede	male
Joe_Darrell	male
Joe_DeLamielleure	male
Joe_Dicaro	male
Joe_Dumars	male
Joe_Finley	male
Joe_Friedberg	male
Joe_Garner	male
Joe_Gatti	male
Joe_Glover	male
Joe_Leonard	male
Joe_Lieberman	male
Joe_Mantegna	male
Joe_Mantello	male
Joe_Mendes	male
Joe_Metz	male
Joe_Nichols	male
Joe_Pantoliano	male
Joe_Paterno	male
Joe_Plumeri	male
Joe_Strummer	male
Joe_Torre	male
Joe_Vandever	male
Johannes_Rau	male
Johan_Bruyneel	male
Johnnie_Lynn	male
Johnny_Benson	male
Johnny_Carson	male
Johnny_Depp	male
Johnny_Hallyday	male
Johnny_Htu	male
Johnny_Tapia	male
Johnny_Unitas	male
Johnson_Panjaitan	male
John_Abizaid	male
John_Allen_Muhammad	male
John_Anderson	male
John_Ashcroft	male
John_Baldacci	male
John_Banko	male
John_Barnett	male
John_Belushi	male
John_Blaney	male
John_Bolton	male
John_Bond	male
John_Brady	male
John_Burkett	male
John_Burnett	male
John_Connolly	male
John_Coomber	male
John_Cornyn	male
John_Cruz	male
John_Cusack	male
John_Dallager	male
John_Daly_Jr	male
John_Danforth	male
John_Darby	male
John_Duprey	male
John_Eastman	male
John_Eder	male
John_Edwards	male
John_Elway	male
John_Engler	male
John_Fenn	male
John_Ferguson	male
John_Fox	male
John_Franco	male
John_F_Kennedy_Jr	male
John_Garamendi	male
John_Geoghan	male
John_Goold	male
John_Gordnick	male
John_Gruden	male
John_Hartson	male
John_Henry	male
John_Herrington	male
John_Howard	male
John_Jones	male
John_Jumper	male
John_Kerr	male
John_Kerry	male
John_Lawrence	male
John_Leguizamo	male
John_Lennon	male
John_Lisowski	male
John_Lithgow	male
John_Lynch	male
John_Mabry	male
John_Madden	male
John_Malkovich	male
John_Manley	male
John_Marburger	male
John_Mayer	male
John_McCain	male
John_McCallum	male
John_McCormack	male
John_McEnroe	male
John_McKay	male
John_Moe	male
John_Moxley	male
John_Nash	male
John_Negroponte	male
John_Nimmo	male
John_Norquist	male
John_Paul_DeJoria	male
John_Paul_II	male
John_Perrota	male
John_Petty	male
John_Philip_Elkann	male
John_Prescott	male
John_Reid	male
John_Reilly	male
John_Richardson	male
John_Rigas	male
John_Robbins	male
John_Rosa	male
John_Rowe	male
John_Rowland	male
John_Ruiz	male
John_Rusnak	male
John_Salazar	male
John_Scarlett	male
John_Sidgmore	male
John_Snow	male
John_Spencer	male
John_Stallworth	male
John_Starks	male
John_Stockton	male
John_Sununu	male
John_Sweeney	male
John_Swofford	male
John_Taylor	male
John_Thune	male
John_Timoney	male
John_Travolta	male
John_Tyson	male
John_Velazquez	male
John_Walsh	male
John_Warner	male
John_Wayne	male
John_White	male
John_Williams	male
John_Wolf	male
John_Wright	male
Jolanta_Kwasniewski	female
Jonathan_Arden	male
Jonathan_Byrd	male
Jonathan_Edwards	male
Jonathan_Fine	male
Jonathan_Horton	male
Jonathan_Karsh	male
Jonathan_Mostow	male
Jonathan_Schroeder	male
Jonathan_Tiomkin	male
Jonathan_Woodgate	male
Jong_Thae_Hwa	male
Jong_Wook_Lee	male
Jon_Constance	male
Jon_Corzine	male
Jon_Gruden	male
Jon_Kitna	male
Jon_Stewart	male
Jon_Voight	male
Jorge_Alberto_Galindo	male
Jorge_Arce	male
Jorge_Batlle	male
Jorge_Castaneda	male
Jorge_Enrique_Jimenez	male
Jorge_Marquez-Ruarte	male
Jorge_Moreno	male
Jorge_Quiroga	male
Jorge_Rodolfo_Canicoba_Corral	male
Jorge_Valdano	male
Jorma_Huhtala	male
Joschka_Fischer	male
Joseph_Biden	male
Joseph_Blatter	male
Joseph_Deiss	male
Joseph_Estrada	male
Joseph_Fiennes	male
Joseph_Galante	male
Joseph_Ganim	male
Joseph_Hoy	male
Joseph_Kabila	male
Joseph_LePore	male
Joseph_Lopez	male
Joseph_Nacchio	male
Joseph_Ralston	male
Joseph_Safra	male
Joseph_Salgado	male
Jose_Acasuso	male
Jose_Alencar	male
Jose_Bove	male
Jose_Canseco	male
Jose_Canseco_Sr	male
Jose_Carlo_Fernandez	male
Jose_Carreras	male
Jose_Cevallos	male
Jose_Dirceu	male
Jose_Genoino	male
Jose_Jose	male
Jose_Lina	male
Jose_Lopez_Beltran	male
Jose_Luis_Chilavert	male
Jose_Luis_Rodriguez_Zapatero	male
Jose_Luis_Santiago_Vasconcelos	male
Jose_Manuel_Durao_Barroso	male
Jose_Maria_Aznar	male
Jose_Miguel_Aleman	male
Jose_Mourinho	male
Jose_Rosado	male
Jose_Santos	male
Jose_Sarney	male
Jose_Serra	male
Jose_Theodore	male
Jose_Vicente_Rangel	male
Jose_Viegas_Filho	male
Jose_Woldenberg	male
Joshua_Davey	male
Joshua_Gracin	male
Joshua_Harapko	male
Joshua_Perper	male
Josh_Childress	male
Josh_Evans	male
Josh_Kronfeld	male
Joxel_Garcia	male
Joy_Bryant	female
Joy_Lee_Sadler	male
Jo_Dee_Messina	female
Jo_Joong-hyon	male
JP_Suarez	male
JT_Snow	male
Juanes	male
Juan_Antonio_Samaranch	male
Juan_Carlos	male
Juan_Carlos_Ferrero	male
Juan_Carlos_Morales	male
Juan_Carlos_Ortega	male
Juan_Fernandez	male
Juan_Francisco_Palencia	male
Juan_Ignacio_Chela	male
Juan_Jose_Lucas	male
Juan_Manuel_Marquez	male
Juan_Pablo_Montoya	male
Juan_Roman_Carrasco	male
Juan_Roman_Riquelme	male
Juan_Sanchez	male
Juan_Valencia_Osorio	male
Judd_Davies	male
Jude_Law	male
Judith_Nathan	female
Judi_Dench	female
Judi_Patton	female
Judy_Dean	female
Judy_Genshaft	female
Judy_Locy	female
Judy_Spreckels	female
Judy_Vassar	female
Juergen_Braehmer	male
Juergen_Chrobog	male
Juergen_Peters	male
Juergen_Schrempp	male
Juergen_Trittin	male
Jules_Asner	female
Julianna_Margulies	female
Julianne_Moore	female
Julian_Battle	male
Julian_Fantino	male
Julia_Glass	female
Julia_Ormond	female
Julia_Tymoshenko	male
Julien_Boutter	male
Julien_Varlet	male
Juliette_Binoche	female
Juliette_Lewis	female
Julie_Andrews	female
Julie_Gerberding	female
Julie_Goodenough	female
Julie_Infante	female
Julie_Taymor	female
Julio_Cesar_Chavez	male
Julio_Cesar_Franco	male
Julio_De_Brun	male
Julio_Iglesias_Jr	male
Julio_Rossi	male
Julio_Toro	male
Julius_Barnes	male
Julius_Erving	male
Juljia_Vysotskij	female
Jung_Bong	male
Junichiro_Koizumi	male
Junichi_Inamoto	male
Junko_Tabei	male
Justine_Henin	female
Justine_Pasek	female
Justin_Gatlin	male
Justin_Guarini	male
Justin_Leonard	male
Justin_Marshall	male
Justin_Timberlake	male
Justin_Wilson	male
Kai-Uwe_Ricke	male
Kaio_Almeida	male
Kaisser_Bazan	male
Kajsa_Bergqvist	female
Kalid_Kaid	male
Kalpana_Chawla	male
Kamal_Kharrazi	male
Kamel_Morjane	male
Kang_Gum-sil	male
Kaoru_Hasuike	male
Kara_Lynn_Joyce	female
Kareena_Kapoor	female
Karen_Allen	female
Karen_Clarkson	female
Karen_Lynn_Gorney	female
Karen_Mok	female
Karen_Pereiras	female
Karen_Sharpe_Kramer	female
Karin_Pilsaeter	female
Karin_Stoiber	female
Karin_Viard	female
Karl-Heinz_Rummenigge	male
Karol_Kucera	male
Kaspar_Villiger	male
Katalin_Kollat	female
Katerina_Smrzova	female
Kate_Burton	female
Kate_Capshaw	female
Kate_Hudson	female
Kate_Lee	female
Kate_Moss	female
Kate_Richardson	female
Kate_Starbird	female
Kate_Winslet	female
Katharine_Hepburn	female
Katherine_Harris	female
Kathie_Louise_Saunders	female
Kathleen_Abernathy	female
Kathleen_Glynn	female
Kathleen_Kennedy_Townsend	female
Kathryn_Bigelow	female
Kathryn_Grayson	female
Kathryn_Morris	female
Kathryn_Tucker	female
Kathy_Baker	female
Kathy_Bates	female
Kathy_Gannon	female
Kathy_Winters	female
Katie_Boone	female
Katie_Couric	female
Katie_Harman	female
Katie_Holmes	female
Katie_Smith	female
Katie_Wagner	female
Katja_Riemann	female
Katrin_Cartlidge	female
Katrin_Susi	female
Kaye_Young	female
Kay_Bailey_Hutchison	female
Kay_Behrensmeyer	female
Keanu_Reeves	male
Keiko_Sofia_Fujimori	female
Keira_Knightley	female
Keith_Bishop_Jr	male
Keith_Bogans	male
Keith_Brown	male
Keith_Fotta	male
Keith_Foulke	male
Keith_Lockhart	male
Keith_Lowen	male
Keith_Olbermann	male
Keith_Osik	male
Keith_Rodriguez	male
Keith_Snyder	male
Keith_Tyson	male
Keith_Urban	male
Keith_Van_Horn	male
Keizo_Yamada	male
Kellie_Coffey	male
Kellie_Greene	female
Kelli_White	male
Kelly_Clarkson	female
Kelly_Leigh	female
Kelly_Osbourne	female
Kelly_Ripa	female
Kelly_Santos	female
Kelsey_Grammer	male
Kelvin_Sampson	male
Kemal_Dervis	male
Kenenisa_Bekele	male
Kenneth_Bowersox	male
Kenneth_Branagh	male
Kenneth_Brill	male
Kenneth_Carlsen	male
Kenneth_Cooper	male
Kenneth_Dam	male
Kenneth_Evans	male
Kenneth_Reichert	male
Kenny_Brack	male
Kenny_Chesney	male
Kent_McCord	male
Kent_Robinson	male
Kent_Rominger	male
Ken_Balk	male
Ken_Dorsey	male
Ken_Kutaragi	male
Ken_Loach	male
Ken_Macha	male
Ken_Watanabe	male
Ken_Wharfe	male
Kevin_Borseth	male
Kevin_Costner	male
Kevin_Crane	male
Kevin_Garnett	male
Kevin_Gil	male
Kevin_Harvick	male
Kevin_Hearn	male
Kevin_James	male
Kevin_Keegan	male
Kevin_Marshall	male
Kevin_Millwood	male
Kevin_Nealon	male
Kevin_Satterfield	male
Kevin_Sorbo	male
Kevin_Spacey	male
Kevin_Stallings	male
Kevin_Tarrant	male
Khader_Rashid_Rahim	male
Khaled_Sawalhi	male
Khalid_Khannouchi	male
Khalid_Qazi	male
Khatol_Mohammad_Zai	male
Khin_Nyunt	male
Khum_Bahadur_Khadka	male
Kieran_Culkin	male
Kieran_Prendergast	male
Kifah_Ajouri	male
Kiki_Vandeweghe	male
Kimberly_Bruckner	female
Kimberly_Stewart	female
Kimi_Raikkonen	male
Kimora_Lee	female
Kim_Cattrall	female
Kim_Chinn	female
Kim_Clijsters	female
Kim_Dae-jung	male
Kim_Dong-hwa	male
Kim_Dong-tae	male
Kim_Gandy	female
Kim_Hong-gul	male
Kim_Hong-up	male
Kim_Jin-sun	male
Kim_Jong-Il	male
Kim_Ryong-sung	male
Kim_Su_Nam	male
Kim_Weeks	male
Kim_Yong-il	male
Kim_Yun-kyu	male
King_Abdullah_II	male
King_Bhumibol_Adulyadej	male
King_Gyanendra	male
Kirby_Puckett	male
Kirk_Doerger	male
Kirk_Douglas	male
Kirk_Ferentz	male
Kirk_Franklin	male
Kirk_Johnson	male
Kirsten_Clark	female
Kirsten_Dunst	female
Kirsten_Gilham	female
Kitin_Munoz	male
Kit_Bond	male
Kjell_Magne_Bondevik	male
Klaus_Schwab	male
Klaus_Zwickel	male
Kobe_Bryant	male
Kofi_Annan	male
Koichiro_Matsuura	male
Koichi_Haraguchi	male
Koichi_Tanaka	male
Koji_Uehara	male
Kong_Quan	male
Kostya_Tszyu	male
Kosuke_Kitajima	male
Krishna_Bhadur_Mahara	male
Kristanna_Loken	female
Kristen_Breitweiser	female
Kristen_Rivera	female
Kristin_Chenoweth	female
Kristin_Davis	female
Kristin_Scott	female
Kristin_Scott_Thomas	female
Kristy_Curry	female
Kultida_Woods	female
Kurt_Budke	male
Kurt_Busch	male
Kurt_Hellstrom	male
Kurt_Russell	male
Kurt_Schottenheimer	male
Kurt_Suzuki	male
Kurt_Tanabe	male
Kurt_Thomas	male
Kurt_Warner	male
Kwame_Kilpatrick	male
Kweisi_Mfume	male
Kwon_Yang-sook	female
Kwon_Young-gil	male
Kyle_McLaren	male
Kyle_Shewfelt	male
Kyoko_Nakayama	female
Kyra_Sedgwick	female
Lachlan_Murdoch	male
Laila_Ali	female
Lana_Clarkson	female
Lance_Armstrong	male
Lance_Bass	male
Landon_Donovan	male
Lane_Bryant	female
Lane_Odom	male
Lara_Logan	female
Larenz_Tate	male
Larry_Anderson	male
Larry_Beinfest	male
Larry_Bowa	male
Larry_Brown	male
Larry_Campbell	male
Larry_Coker	male
Larry_Donald	male
Larry_Ellison	male
Larry_Eustachy	male
Larry_Flynt	male
Larry_Greene	male
Larry_Hagman	male
Larry_Hahn	male
Larry_Harris	male
Larry_Johnson	male
Larry_Lindsey	male
Larry_Lucchino	male
Larry_Nichols	male
Larry_Pleau	male
Larry_Ralston	male
Larry_Tanenbaum	male
Larry_Templeton	male
Larry_Thompson	male
Larry_Wilmore	male
Lars_Burgsmuller	male
Lars_Von_Trier	male
Laszlo_Kovacs	male
Latrell_Sprewell	male
Laura_Bozzo	female
Laura_Bush	female
Laura_Elena_Harring	female
Laura_Flessel	female
Laura_Gobai	female
Laura_Hernandez	female
Laura_Linney	female
Laura_Marlow	female
Laura_Morante	female
Laura_Pausini	female
Laura_Romero	female
Laura_Schlessinger	female
Laura_Ziskin	female
Laurel_Clark	female
Laurence_Fishburne	male
Laurence_Tribe	male
Laurent_Gbagbo	male
Laurent_Jalabert	male
Laurent_Woulzy	male
Lauren_Hutton	female
Lauren_Killian	female
Laurie_Chan	male
Laurie_Hobbs	female
Laurie_Laychak	female
Laurie_Pirtle	female
Lawrence_Di_Rita	male
Lawrence_Foley	male
Lawrence_MacAulay	male
Lawrence_Roberts	male
Lawrence_Vito	male
Lazaro_Castro	female
Leah_Remini	female
Leander_Paes	male
Leandrinho_Barbosa	male
Leandro_Andrade	male
Leandro_Garcia	male
LeAnn_Rimes	female
Lea_Fastow	female
LeBron_James	male
Lech_Walesa	male
Lee_Ann_Knight	female
Lee_Ann_Terlaji	female
Lee_Ann_Womack	female
Lee_Baca	male
Lee_Byung-woong	male
Lee_Chang-dong	male
Lee_Hoi-chang	male
Lee_Hong-ki	male
Lee_Hyung-taik	male
Lee_Jun	male
Lee_Nam-shin	male
Lee_Soo-hyuck	male
Lee_Tae-sik	male
Lee_Yeo-jin	male
Lee_Yuan-tseh	male
Leigh_Winchell	male
Leisel_Jones	female
Leland_Chapman	male
Lela_Rochon	female
Lemuel_Montulo	male
Lena_Katina	female
Lena_Olin	female
Lene_Espersen	female
Leni_Bjorklund	male
Lennart_Johansson	male
Lennox_Lewis	male
Lenny_Kravitz	male
Lenny_Wilkens	male
Len_Jenoff	male
Leonardo_Del_Vecchio	male
Leonardo_DiCaprio	male
Leonardo_Fernandez	male
Leonard_Glick	male
Leonard_Hamilton	male
Leonard_Schrank	male
Leonid_Kuchma	male
Leon_Barmore	male
Leon_Lai	male
Leon_LaPorte	male
Leon_Silver	male
Leo_Mullin	male
Leo_Ramirez	male
LeRoy_Millette_Jr	male
Lesia_Burlak	female
Lesley_Coppin	female
Lesley_Flood	female
Lesley_McCulloch	female
Leslie_Ann_Woodward	female
Leslie_Caldwell	female
Leslie_Moonves	male
Leslie_Wiser_Jr	male
Lester_Holt	male
Leszek_Miller	male
Leticia_Dolera	female
Leticia_Van_de_Putte	female
Leuris_Pupo	male
Lewis_Booth	male
Lew_Rywin	male
Liam_Neeson	male
Liane_Janda	female
Lidija_Djukanovic	female
Liliana_Cavani	female
Lili_Marinho	female
Lili_Taylor	female
Lily_Safra	female
Lily_Tomlin	female
Lima_Azimi	female
Lim_Dong-won	male
Lina_Krasnoroutskaya	female
Lincoln_Chafee	female
Linda_Amicangioli	female
Linda_Baboolal	female
Linda_Dano	female
Linda_Franklin	female
Linda_Ham	female
Linda_Lingle	female
Linda_Mason	female
Linda_Sanchez	female
Lindsay_Benko	male
Lindsay_Davenport	female
Lindsay_Lohan	female
Lindsey_Graham	male
Lindy_Ruff	male
Linn_Thornton	male
Lino_Oviedo	male
Linus_Roache	male
Lin_Yi-fu	male
Lin_Yung_Hsi	male
Lionel_Chalmers	male
Lionel_Hampton	male
Lionel_Richie	male
Lisa_Girman	female
Lisa_Gottsegen	female
Lisa_Leslie	female
Lisa_Ling	female
Lisa_Marie_Presley	female
Lisa_Murkowski	female
Lisa_Raymond	female
Lisa_Stansfield	female
Lisa_Stone	female
Liu_Mingkang	male
Liu_Xiaoqing	female
Liu_Ye	male
Liv_Tyler	female
Liza_Minnelli	female
Li_Changchun	male
Li_Ka-shing	male
Li_Peng	male
Li_Ruihuan	male
Li_Zhaoxing	male
LK_Advani	male
Lleyton_Hewitt	male
Lloyd_Mudiwa	male
Lloyd_Novick	male
Lloyd_Richards	male
Lloyd_Ward	male
Lois_Smart	female
Lokendra_Bahadur_Chand	male
Lonnie_Donegan	male
Lon_Kruger	male
Lope_Mendoza	male
Lord_Hutton	male
Loretta_Lynn_Harper	female
Lori_Berenson	female
Lorne_Michaels	male
Lorraine_Bracco	female
Lorraine_Fenton	female
Louisa_Baileche	female
Louis_Van_Gaal	male
Lou_Lang	male
Lou_Piniella	male
Lou_Reed	male
Lou_Ye	male
Lubomir_Zaoralek	male
Lucas_Wysocki	male
Luca_Cordero_di_Montezemolo	male
Luciano_Bovicelli	male
Luciano_Pavarotti	male
Lucia_Kenny_Anthony	male
Lucie_Lapovsky	female
Lucio_Angulo	male
Lucio_Cecchinello	male
Lucio_Gutierrez	male
Lucio_Stanca	male
Lucrecia_Orozco	male
Lucy_Liu	female
Luc_Montagnier	male
Ludivine_Sagnier	female
Ludwig_Ovalle	male
Luis_Berrondo	male
Luis_Ernesto_Derbez_Bautista	male
Luis_Figo	male
Luis_Fonsi	male
Luis_Gonzalez	male
Luis_Gonzalez_Macchi	male
Luis_Guzman	male
Luis_Horna	male
Luis_Pujols	male
Luis_Rosario_Huertas	male
Luis_Sanchez	male
Luiz_Felipe_Scolari	male
Luiz_Inacio_Lula_da_Silva	male
Luke_Ridnour	male
Luke_Smith	male
Luke_Walton	male
Luo_Linquan	male
Luther_Htu	male
Lutz_Freitag	male
Lydia_Shum	male
Lyle_Lovett	male
Lyle_Vanclief	male
Lynne_Cheney	female
Lynne_Slepian	female
Lynne_Thigpen	female
Lynn_Abraham	male
Lynn_Redgrave	female
Lyudmila_Putin	female
Mack_Brown	male
Madeleine_Albright	female
Madeleine_Webber	female
Madge_Overhouse	female
Madonna	female
Mae_Jemison	female
Magdalena_Maleeva	female
Magda_Kertasz	female
Maggie_Cheung	female
Maggie_Smith	female
Magui_Serna	female
Mahathir_Mohamad	male
Maha_Habib	female
Mahdi_Al_Bassam	male
Mahendra_Chaudhry	male
Mahima_Chaudhari	female
Mahmoud_Abbas	male
Mahmoud_Al_Zhar	male
Mahmoud_Diyab_al-Ahmed	male
Makhdoom_Amin_Fahim	male
Makiko_Tanaka	female
Makiya_Ali_Hassan	female
Malak_Habbak	female
Malcolm_Glazer	male
Malcolm_Jamal_Warner	male
Malcolm_Wild	male
Malik_Mahmud	male
Mamdouh_Habib	male
Manfred_Reyes_Villa	male
Manfred_Stolpe	male
Manijeh_Hekmat	female
Manuela_Montebrun	male
Manuel_Gehring	male
Manuel_Jesus	male
Manuel_Llorente	male
Manuel_Pellegrini	male
Manuel_Poggiali	male
Manuel_Rosendo	male
Marat_Safin	male
Mara_Georges	female
Marc-Andre_Fleury	male
Marcella_Anderson	female
Marcelo_Bielsa	male
Marcelo_Ebrard	male
Marcelo_Rios	male
Marcelo_Salas	male
Marcio_de_Souza	male
Marcos_Cafu	male
Marcos_Daniel_Jimenez	male
Marcos_Milinkovic	male
Marco_Antonio_Barrera	male
Marco_Archer_Cardoso_Moreira	male
Marco_Irizarry	male
Marco_Pantani	male
Marcus_Allen	male
Marcus_Garrettson	male
Marcus_Gronholm	male
Marc_Anthony	male
Marc_Bulger	male
Marc_Gold	male
Marc_Grossman	male
Marc_Leger	male
Marc_Racicot	male
Marc_Shaiman	male
Margaret_Caruso	female
Margaret_Hasley	female
Margaret_Hoelzer	female
Margaret_Okayo	female
Margaret_Thatcher	female
Margerry_Bakley	female
Margie_Puente	female
Mariah_Carey	female
Mariam_Ali_Hassan	female
Mariana_Gonzalez	female
Mariana_Ohata	female
Mariana_Pollack	female
Mariangel_Ruiz_Torrealba	female
Marianne_Stanley	female
Mariano_Zabaleta	male
Marian_Dolan	male
Maria_Bello	female
Maria_Burks	male
Maria_Callas	female
Maria_Conchita_Alonso	female
Maria_Garcia	female
Maria_Guida	female
Maria_Luisa_Mendonca	male
Maria_Sanchez_Lorenzo	female
